site_id,facility,indicator,sex,age_group,Date_Submitted,tx_curr
689,Zomba Central Hospital,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.696692+00:00,5,21,9
689,Zomba Central Hospital,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.696692+00:00,5,132,131
689,Zomba Central Hospital,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.696692+00:00,2,65,68
689,Zomba Central Hospital,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.696692+00:00,0,28,35
689,Zomba Central Hospital,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.696692+00:00,0,15,16
689,Zomba Central Hospital,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.696692+00:00,1,5,4
689,Zomba Central Hospital,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.696692+00:00,0,2,2
689,Zomba Central Hospital,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.696692+00:00,0,2,1
689,Zomba Central Hospital,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.696692+00:00,178,1445,1362
689,Zomba Central Hospital,TX_CURR_MMD,Unknown,25-29 years,2025-08-26 01:24:06.696692+00:00,0,1,0
689,Zomba Central Hospital,TX_CURR_MMD,Unknown,45-49 years,2025-08-26 01:24:06.696692+00:00,0,0,1
689,Zomba Central Hospital,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.696692+00:00,0,1,1
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
843,Kachere Private Clinic,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.706402+00:00,8,17,13
843,Kachere Private Clinic,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.706402+00:00,2,3,3
843,Kachere Private Clinic,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.706402+00:00,0,1,1
843,Kachere Private Clinic,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.706402+00:00,6,11,15
843,Kachere Private Clinic,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.706402+00:00,5,17,7
843,Kachere Private Clinic,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.706402+00:00,4,30,27
843,Kachere Private Clinic,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.706402+00:00,1,1,1
843,Kachere Private Clinic,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.706402+00:00,0,1,2
843,Kachere Private Clinic,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.706402+00:00,1,1,1
843,Kachere Private Clinic,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.706402+00:00,0,2,0
843,Kachere Private Clinic,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.706402+00:00,1,1,2
843,Kachere Private Clinic,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.706402+00:00,1,0,2
843,Kachere Private Clinic,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.706402+00:00,1,1,3
843,Kachere Private Clinic,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.706402+00:00,1,7,7
843,Kachere Private Clinic,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.706402+00:00,1,5,1
843,Kachere Private Clinic,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.706402+00:00,6,34,16
843,Kachere Private Clinic,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.706402+00:00,0,4,8
843,Kachere Private Clinic,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.706402+00:00,0,2,0
843,Kachere Private Clinic,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.706402+00:00,8,26,17
843,Kachere Private Clinic,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.706402+00:00,5,21,14
843,Kachere Private Clinic,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.706402+00:00,34,101,77
843,Kachere Private Clinic,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.706402+00:00,2,25,18
843,Kachere Private Clinic,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.706402+00:00,0,2,0
843,Kachere Private Clinic,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.706402+00:00,3,12,13
843,Kachere Private Clinic,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.706402+00:00,5,10,6
843,Kachere Private Clinic,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.706402+00:00,0,4,1
843,Kachere Private Clinic,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.706402+00:00,0,6,3
843,Kachere Private Clinic,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.706402+00:00,1,2,3
843,Kachere Private Clinic,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.706402+00:00,26,139,105
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
848,Central Health Clinic Area 47,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.715550+00:00,0,0,2
848,Central Health Clinic Area 47,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.715550+00:00,0,0,2
848,Central Health Clinic Area 47,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.715550+00:00,0,0,1
848,Central Health Clinic Area 47,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.715550+00:00,0,0,1
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.553429+00:00,4,46,0
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.553429+00:00,7,72,1
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.553429+00:00,1,30,0
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.553429+00:00,0,1,2
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.553429+00:00,91,893,988
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.553429+00:00,51,210,116
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.553429+00:00,1,9,8
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.553429+00:00,15,161,180
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.553429+00:00,1,5,6
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.553429+00:00,10,178,200
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.553429+00:00,0,11,10
8,Area 18 Urban Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.553429+00:00,52,214,9
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.553429+00:00,1,40,60
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.553429+00:00,4,24,19
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.553429+00:00,0,6,11
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.553429+00:00,23,277,276
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.553429+00:00,2,17,22
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.553429+00:00,0,25,30
8,Area 18 Urban Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.553429+00:00,23,68,16
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.553429+00:00,16,278,349
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.553429+00:00,3,94,148
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.553429+00:00,0,0,1
8,Area 18 Urban Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.553429+00:00,100,1313,1535
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.553429+00:00,0,8,8
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.553429+00:00,2,8,19
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.553429+00:00,10,85,149
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.553429+00:00,37,270,224
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.553429+00:00,1,2,3
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.553429+00:00,20,84,54
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.553429+00:00,15,116,138
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.553429+00:00,1,2,0
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.553429+00:00,0,2,1
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.553429+00:00,13,69,79
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.553429+00:00,0,2,6
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.553429+00:00,2,0,0
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.553429+00:00,10,48,39
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.553429+00:00,1,36,0
8,Area 18 Urban Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.553429+00:00,11,184,251
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.553429+00:00,0,35,55
8,Area 18 Urban Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.553429+00:00,4,53,83
